"ID","Player","Team","Position","RkOv","Status","Age","Score","FGM","FG%","3PTM","3PT%","FT%","PTS","OREB","DREB","AST","ST","BLK","TO","A/TO"
"*05xni*","Jalen Crutcher","(N/A)","PG,G","801","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05xp3*","Derek Culver","(N/A)","C","802","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05ya0*","Jarron Cumberland","(N/A)","SG,G","803","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03woc*","Will Cummings","(N/A)","PG,G","804","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01eof*","Dante Cunningham","(N/A)","SF,PF,F","805","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02nfo*","Jared Cunningham","(N/A)","PG,SG,G","806","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0017p*","Eddy Curry","(N/A)","C","807","FA","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*00113*","JamesOn Curry","(N/A)","PG,SG,G","808","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0392h*","Olek Czyz","(N/A)","SF,F","809","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0018j*","Samuel Dalembert","(N/A)","C","810","FA","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0393p*","Troy Daniels","(N/A)","PG,SG,G","812","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05qyr*","Nate Darling","LAC","SG,G","813","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*032c7*","Luigi Datome","(N/A)","SG,G,SF,F","814","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*038i9*","Brandon Davies","(N/A)","PF,F","815","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0012z*","Baron Davis","(N/A)","PG,G","816","FA","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*042ns*","Deyonta Davis","(N/A)","PF,F","817","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01uz6*","Ed Davis","(N/A)","PF,F","818","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0010a*","Glen Davis","(N/A)","PF,F,C","819","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059u3*","Jon Davis","(N/A)","PG,G","820","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*015y2*","Josh Davis","(N/A)","PF,F","821","FA","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0014j*","Paul Davis","(N/A)","PF,F,C","822","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0015l*","Ricky Davis","(N/A)","SG,G,SF,F","823","FA","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04vxz*","Tyler Davis","(N/A)","C","824","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03kqm*","Andre Dawkins","BOS","SG,G","825","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059cj*","Aubrey Dawkins","(N/A)","SG,G","826","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03r89*","Branden Dawson","(N/A)","SF,PF,F","827","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0483k*","Shawn Dawson","(N/A)","SF,F","828","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04lcm*","George de Paula","(N/A)","PG,G","1664","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0051q*","Willie Deane","(N/A)","PG,SG,G","830","FA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05rk9*","Gabriel Deck","(N/A)","SF,PF,F","831","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03ulp*","Bryce Dejean-Jones","NO","PG,SG,G","832","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03byi*","Sam Dekker","(N/A)","SF,PF,F","833","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*041f9*","Malcolm Delaney","(N/A)","PG,SG,G","834","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05qys*","Javin DeLaurier","(N/A)","PF,F,C","829","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*001b5*","Carlos Delfino","(N/A)","SG,G,SF,F","835","FA","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04xhx*","Angel Delgado","(N/A)","C","836","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06666*","Eric Demers","(N/A)","PG,SG,G","837","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04z79*","Cody Demps","SAC","SG,G","838","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0010v*","Luol Deng","(N/A)","SF,PF,F","839","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*023z1*","Stephen Dennis","(N/A)","PG,G","840","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02gxl*","Justin Dentmon","(N/A)","PG,G","841","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04vy0*","Marcus Derrickson","(N/A)","PF,F","842","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0623b*","Michael Devoe","(N/A)","SG,G","843","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03llu*","Cheick Diallo","(N/A)","PF,F,C","844","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05qz6*","Lamine Diane","(N/A)","SF,PF,F","845","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*00193*","Boris Diaw","(N/A)","PF,F,C","846","FA","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0014k*","Guillermo Diaz","(N/A)","PG,SG,G","847","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0013y*","Ike Diogu","(N/A)","PF,F,C","848","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0011s*","DeSagana Diop","(N/A)","C","849","FA","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06222*","Khalifa Diop","(N/A)","C","850","FA","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04lhx*","Daniel Dixon","(N/A)","SG,G","851","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*001b2*","Juan Dixon","(N/A)","PG,SG,G","852","FA","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*005lg*","Joey Dorsey","(N/A)","PF,F,C","853","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04ex7*","Damyean Dotson","(N/A)","SG,G","854","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0019y*","Quincy Douby","(N/A)","PG,SG,G","855","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01eo5*","Toney Douglas","(N/A)","PG,SG,G","856","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*005lb*","Chris Douglas-Roberts","(N/A)","SG,G,SF,F","857","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*051ov*","Sekou Doumbouya","(N/A)","SF,PF,F","858","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0051s*","Marcus Douthit","(N/A)","C","859","FA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04idm*","Milton Doyle","(N/A)","PG,G","860","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01ent*","Robert Dozier","(N/A)","SF,PF,F","861","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*038xh*","Larry Drew II","NO","PG,G","862","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0010o*","Jared Dudley","(N/A)","PF,F","863","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0010x*","Chris Duhon","(N/A)","PG,G","864","FA","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03sdf*","Duje Dukan","(N/A)","SF,F","865","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*049pk*","Kellen Dunham","(N/A)","SG,G","866","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0013u*","Mike Dunleavy","(N/A)","SG,G,SF,F","867","FA","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0012n*","Ronald Dupree","(N/A)","SF,F","868","FA","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*064s8*","Anthony Duruji","(N/A)","SF,PF,F","869","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*049kg*","Trevon Duval","(N/A)","PG,G","870","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03e70*","Cleanthony Early","(N/A)","SF,F","871","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01uzb*","Devin Ebanks","(N/A)","SG,G,SF,F","872","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05qxu*","Paul Eboua","(N/A)","SF,PF,F","873","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05uxy*","Jaime Echenique","(N/A)","C","874","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03ku7*","Jarell Eddie","CHI","SG,G","875","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*051pd*","Carsen Edwards","DET","SG,G","876","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0050d*","John Edwards","(N/A)","C","877","FA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*065b7*","Kyler Edwards","(N/A)","PG,SG,G","878","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05xcl*","Rob Edwards","(N/A)","SG,G","879","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*023th*","Shane Edwards","(N/A)","SF,F","880","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04qss*","Vincent Edwards","(N/A)","SF,F","881","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059g6*","John Egbunu","(N/A)","C","882","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*023z5*","Jordan Eglseder","(N/A)","C","883","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03wow*","Nnanna Egwu","(N/A)","C","884","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02gxm*","Moses Ehambe","(N/A)","SG,G,SF,F","885","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03hz0*","Melvin Ejim","(N/A)","SF,PF,F","886","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05quc*","CJ Elleby","(N/A)","SF,F","887","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*042nd*","Henry Ellenson","TOR","PF,F","888","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01eny*","Wayne Ellington","(N/A)","SG,G","889","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0050p*","Chris Ellis","(N/A)","SF,PF,F","890","FA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*00133*","Monta Ellis","(N/A)","PG,SG,G","891","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*048yi*","Perry Ellis","(N/A)","PF,F","892","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05y9z*","Malik Ellison","(N/A)","PG,SG,G,SF,PF,F","893","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0017a*","Melvin Ely","(N/A)","PF,F,C","894","FA","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*015ri*","Andre Emmett","(N/A)","SG,G","895","FA","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02ng8*","Kim English","(N/A)","PG,SG,G","896","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*031n0*","James Ennis","(N/A)","SF,F","897","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03byh*","Tyler Ennis","(N/A)","PG,G","898","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02t0z*","Micheal Eric","(N/A)","PF,F,C","899","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*062do*","Tyson Etienne","BKN","PG,SG,G","900","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04qs5*","Jacob Evans","(N/A)","SG,G","901","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04ex2*","Jawun Evans","(N/A)","PG,G","902","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01uzv*","Jeremy Evans","(N/A)","SF,PF,F","903","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04xie*","Keenan Evans","DET","PG,G","904","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*00186*","Maurice Evans","(N/A)","SG,G,SF,F","905","FA","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0018k*","Reggie Evans","(N/A)","PF,F,C","906","FA","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01eoh*","Tyreke Evans","(N/A)","PG,SG,G","907","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*005lk*","Patrick Ewing Jr.","(N/A)","SF,F","908","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03acx*","Dante Exum","(N/A)","PG,G","909","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01en9*","Christian Eyenga","(N/A)","SF,F","910","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02nfu*","Festus Ezeli","(N/A)","C","911","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03jxp*","C.J. Fair","(N/A)","PF,F","912","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0558u*","Tacko Fall","(N/A)","C","913","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02gup*","Jarrid Famous","(N/A)","PF,F,C","914","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*027p7*","Kenneth Faried","(N/A)","PF,F,C","915","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0014y*","Jordan Farmar","(N/A)","PG,G","916","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*032qk*","Vitor Faverani","(N/A)","C","917","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01uyt*","Derrick Favors","ATL","PF,F,C","918","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*042od*","Kay Felder","(N/A)","PG,G","919","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03rxn*","Cristiano Felicio","(N/A)","C","920","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*031mj*","Carrick Felix","(N/A)","SG,G,SF,F","921","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0393t*","Courtney Fells","(N/A)","SG,G","922","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0010k*","Raymond Felton","(N/A)","PG,SG,G","923","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04ewl*","Terrance Ferguson","(N/A)","SG,G,SF,F","924","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*049le*","Vashil Fernandez","(N/A)","C","925","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0483a*","Yogi Ferrell","(N/A)","PG,SG,G","926","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*001bq*","Kyrylo Fesenko","(N/A)","C","927","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01nak*","Michael Fey","(N/A)","C","928","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0050b*","Kimani Ffriend","(N/A)","C","929","FA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0440u*","Brandon Fields","(N/A)","SG,G","930","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01uze*","Landry Fields","(N/A)","SG,G,SF,F","931","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05xoj*","L.J. Figueroa","(N/A)","PG,SG,G,SF,PF,F","932","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0051j*","Gerald Fitch","(N/A)","PG,SG,G","933","FA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05qzg*","Malik Fitts","LAC","PF,F","934","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059wt*","Skyler Flatten","(N/A)","SG,G","935","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02gum*","Gary Flowers","(N/A)","SF,PF,F","936","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01enx*","Jonny Flynn","(N/A)","PG,G","937","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02wy0*","Kyle Fogg","(N/A)","PG,SG,G","938","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*023ti*","Gary Forbes","(N/A)","SG,G,SF,F","939","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05y7a*","Aleem Ford","(N/A)","SF,F","940","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05qzf*","Jordan Ford","(N/A)","PG,G","941","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0480a*","Quincy Ford","(N/A)","SF,F","942","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02h2h*","Courtney Fortson","(N/A)","PG,SG,G","943","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05xob*","Marcus Foster","(N/A)","SG,G","944","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0016m*","Randy Foye","(N/A)","PG,SG,G","945","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0014e*","Richie Frahm","(N/A)","SG,G","946","FA","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*031mr*","Jamaal Franklin","DEN","SG,G,SF,F","947","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059fu*","Robert Franks","ORL","SF,F","948","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04qsc*","Melvin Frazier Jr.","(N/A)","SG,G","949","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03v03*","Michael Frazier","(N/A)","SG,G","950","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03ku2*","Tim Frazier","CLE","PG,G","951","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*027ot*","Jimmer Fredette","(N/A)","PG,SG,G","952","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02oez*","Joel Freeland","(N/A)","PF,F,C","953","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0493y*","Trey Freeman","(N/A)","PG,G","954","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*062k1*","Javon Freeman-Liberty","(N/A)","PG,SG,G","955","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059y8*","Kenny Gabriel","(N/A)","SF,F","956","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0393q*","Abdul Gaddy","(N/A)","PG,SG,G","957","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01nai*","Tony Gaffney","(N/A)","PF,F","958","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01s5v*","Sundiata Gaines","(N/A)","PG,SG,G","959","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*005ke*","Danilo Gallinari","BOS","SF,F","960","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01uzm*","Tiny Gallon","(N/A)","PF,F","961","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03k50*","Langston Galloway","(N/A)","SG,G","962","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059cf*","Jakeenan Gant","(N/A)","SG,G","963","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*001bb*","Jorge Garbajosa","(N/A)","SF,PF,F,C","964","FA","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*045qh*","Patricio Garino","(N/A)","SG,G","965","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05wah*","Marcus Garrett","(N/A)","SG,G","966","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*004zd*","Marc Gasol","(N/A)","C","967","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0014q*","Pau Gasol","POR","PF,F,C","968","FA","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04xdt*","Kaiser Gates","(N/A)","SF,F","969","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*042o8*","Michael Gbinije","(N/A)","SF,F","970","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01ng7*","Alonzo Gee","DEN","SG,G,SF,F","971","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0490w*","Marcus Georges-Hunt","(N/A)","SG,G","972","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*043vy*","Jonathan Gibson","(N/A)","PG,SG,G","973","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03xmw*","Harry Giles","(N/A)","C","974","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05qu6*","Romaro Gill","(N/A)","C","975","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0623e*","Collin Gillespie","DEN","PG,G","976","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05qzc*","Freddie Gillespie","(N/A)","SF,PF,F","977","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*005ln*","James Gist","(N/A)","SF,PF,F","978","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*065vf*","Grant Golden","(N/A)","SF,PF,F","979","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0011c*","Drew Gooden","WAS","PF,F,C","980","FA","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*023tm*","Vernon Goodridge","(N/A)","PF,F","981","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*031mf*","Archie Goodwin","(N/A)","PG,SG,G","982","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04w4b*","Brandon Goodwin","(N/A)","PG,G","983","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*062sq*","Kellan Grady","(N/A)","PG,SG,G","984","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03ua0*","Treveon Graham","(N/A)","SG,G,SF,F","985","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0013z*","Danny Granger","(N/A)","SF,F","986","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03r7g*","Jerian Grant","(N/A)","PG,SG,G","987","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04vqv*","Donte Grantham","(N/A)","SG,G","988","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*057ow*","Hassani Gravett","(N/A)","PG,G","989","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04mr6*","Josh Gray","(N/A)","PG,G","990","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04uq2*","Rob Gray","(N/A)","PG,G","991","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01ng4*","Taj Gray","(N/A)","SF,PF,F","992","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*031mw*","Erick Green","UTA","PG,SG,G","993","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0016k*","Gerald Green","(N/A)","SG,G,SF,F","994","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0018l*","Willie Green","(N/A)","SG,G","995","FA","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*038kh*","Eric Griffin","(N/A)","SF,F","996","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*055si*","Marko Guduric","(N/A)","SG,G","997","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*063u8*","Mouhamadou Gueye","(N/A)","SF,PF,F","998","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0392a*","Jorge Gutierrez","(N/A)","PG,G","999","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*051pz*","Kyle Guy","(N/A)","SG,G","1000","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04v3j*","Isaac Haas","(N/A)","C","1001","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05quf*","Ashton Hagans","(N/A)","PG,SG,G","1002","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01fcv*","Marcus Haislip","(N/A)","PF,F","1003","FA","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04qst*","Devon Hall","(N/A)","SG,G","1004","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059qb*","Donta Hall","(N/A)","PF,F","1005","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05qzm*","Josh Hall","(N/A)","SF,F","1006","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0050r*","Mike Hall","(N/A)","SF,PF,F","1007","FA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05r05*","Tyler Hall","(N/A)","PG,SG,G","1008","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06237*","Bryce Hamilton","(N/A)","SG,G","1009","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*042of*","Daniel Hamilton","(N/A)","SF,F","1010","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04lk8*","Isaac Hamilton","(N/A)","SG,G","1011","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
