"ID","Player","Team","Position","RkOv","Status","Age","Score","FGM","FG%","3PTM","3PT%","FT%","PTS","OREB","DREB","AST","ST","BLK","TO","A/TO"
"0622f","Karlo Matkovic","NO","PF,F,C","1254","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05qyo","Charles Matthews","(N/A)","PG,SG,G","1255","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"055c6","Luke Maye","(N/A)","PF,F","1256","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"005l8","O.J. Mayo","(N/A)","PG,SG,G","1257","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"005l7","Luc Mbah a Moute","(N/A)","SF,PF,F","1258","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03jvs","James Michael McAdoo","PHI","PF,F","1259","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05uja","Miles McBride","NY","PG,SG,G","1260","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04ll1","Tahjere McCall","(N/A)","SG,G","1261","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05uuu","Mac McClung","CHI","SG,G","1262","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04uq7","Brandon McCoy","(N/A)","C","1263","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"06304","Javante McCoy","(N/A)","PG,SG,G","1264","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04lci","Erik McCree","UTA","SF,F","1265","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03ad6","Chris McCullough","DET","PF,F","1266","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03e6y","K.J. McDaniels","(N/A)","SF,F","1267","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059fy","William McDowell-White","(N/A)","SG,G","1268","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03e6p","Mitch McGary","(N/A)","PF,F,C","1269","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"06223","Bryce McGowens","NO","SG,G","1270","FA","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05xnj","Cameron McGriff","(N/A)","SF,F","1271","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05wc6","JaQuori McLaughlin","(N/A)","PG,G","1272","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03e7m","Jordan McRae","(N/A)","PG,SG,G","1273","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0019k","Josh McRoberts","DAL","PF,F,C","1274","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01env","Jodie Meeks","(N/A)","SG,G","1275","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04gwa","Kennedy Meeks","(N/A)","C","1276","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03soi","Salah Mejri","(N/A)","C","1277","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"02nfm","Fab Melo","DAL","C","1278","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03e7f","Vasilije Micic","(N/A)","PG,G","1279","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03r7n","Jordan Mickey","(N/A)","PF,F,C","1280","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059cg","Eric Mika","(N/A)","C","1281","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"001bl","C.J. Miles","WAS","SG,G,SF,F","1282","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059g2","Isaiah Miles","(N/A)","SF,F","1283","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"06ceh","Mike Miles","(N/A)","PG,G","1284","FA","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"00157","Darko Milicic","BOS","C","1285","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"06cca","Brandon Miller","CHA","SG,G,SF,PF,F","1286","FA","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05wy4","Isaiah Miller","(N/A)","SG,G","1287","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"06ccw","Jordan Miller","LAC","SF,F","1288","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"06cei","Leonard Miller","CHI","SF,F","1289","FA","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03woz","Malcolm Miller","(N/A)","SG,G,SF,PF,F","1290","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"00152","Mike Miller","(N/A)","SG,G,SF,F","1291","FA","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"023z9","Elijah Millsap","(N/A)","SG,G,SF,F","1292","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03r7k","Nikola Milutinov","(N/A)","C","1293","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"06avs","Justin Minaya","(N/A)","SF,F","1294","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03wqu","Nick Minnerath","CLE","PF,F","1295","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"06228","Josh Minott","BKN","SF,PF,F,C","1296","FA","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"064to","Davion Mintz","(N/A)","PG,SG,G","1297","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"027p8","Nikola Mirotic","(N/A)","SF,PF,F","1298","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05uij","Davion Mitchell","MIA","PG,G","1299","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"02h0c","Tommy Mitchell","(N/A)","PG,SG,G","1300","FA","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04l17","Naz Mitrou-Long","(N/A)","PG,SG,G","1301","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05uid","Evan Mobley","CLE","PF,F,C","1302","FA","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0622c","Isaiah Mobley","(N/A)","PF,F","1303","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"06667","Aminu Mohammed","(N/A)","PG,SG,G","1304","FA","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0623i","Iverson Molinar","(N/A)","PG,G","1305","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"062xs","Chima Moneke","(N/A)","SF,PF,F","1306","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01uyg","Greg Monroe","(N/A)","PF,F,C","1307","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03rxk","Luis Montero","DET","SF,F","1308","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05qz8","EJ Montgomery","(N/A)","SF,PF,F","1309","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05uio","Moses Moody","GS","SG,G,SF,F","1310","FA","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05ya2","Xavier Moon","(N/A)","SG,G","1311","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0590n","Matt Mooney","(N/A)","PG,SG,G","1312","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04j1u","Ben Moore","(N/A)","SF,F","1313","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04vxx","Doral Moore","(N/A)","C","1314","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"06cej","Omari Moore","(N/A)","SG,G,SF,F","1315","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0621p","Wendell Moore","DET","SG,G,SF,F","1316","FA","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03gyn","Eric Moreland","(N/A)","PF,F","1317","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04jw7","Jeremy Morgan","MEM","SG,G","1318","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"027pq","Darius Morris","(N/A)","PG,SG,G","1319","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04mx3","Jaylen Morris","MIL","SG,G","1320","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0663x","Darryl Morsell","(N/A)","PG,SG,G","1321","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"027p5","Donatas Motiejunas","(N/A)","PF,F,C","1322","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04fj7","Johnathan Motley","(N/A)","SF,PF,F","1323","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03jm2","Brock Motum","(N/A)","PF,F","1324","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05r1s","Trey Mourning","(N/A)","PF,F","1325","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01vqb","Timofey Mozgov","(N/A)","C","1326","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03acz","Emmanuel Mudiay","(N/A)","PG,G","1327","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"031m1","Shabazz Muhammad","(N/A)","SG,G,SF,F","1328","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01eo7","Byron Mullens","(N/A)","PF,F,C","1329","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05qz5","Ade Murkey","(N/A)","PG,SG,G","1330","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059cx","Jordan Murphy","(N/A)","SG,G","1331","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05uir","Trey Murphy","NO","SG,G,SF,PF,F","1332","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"06213","Keegan Murray","SAC","SF,PF,F","1333","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"06ca5","Kris Murray","POR","SF,F","1334","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04qs6","Dzanan Musa","(N/A)","SF,F","1335","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03e6r","Shabazz Napier","(N/A)","PG,SG,G","1336","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01uzo","Hamady Ndiaye","(N/A)","C","1337","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01wpw","Gary Neal","ATL","PG,SG,G","1338","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0018b","Jameer Nelson","(N/A)","PG,G","1339","FA","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01n8i","Spencer Nelson","(N/A)","SF,PF,F","1340","FA","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0621u","Andrew Nembhard","IND","PG,SG,G","1341","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05wqk","RJ Nembhard","(N/A)","SG,G","1342","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01nik","Luke Nevill","IND","C","1343","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03llw","Malik Newman","CLE","PG,SG,G","1344","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05vyx","Daishen Nix","(N/A)","PG,G","1345","FA","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04lbv","Landry Nnoko","(N/A)","C","1347","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"00111","Joakim Noah","(N/A)","PF,F,C","1348","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0010y","Andres Nocioni","PHI","SF,PF,F","1349","FA","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"031m3","Lucas Nogueira","(N/A)","PF,F,C","1350","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"06cp3","Miles Norris","(N/A)","PF,F","1351","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0522v","Zach Norvell","(N/A)","SG,G","1352","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0013n","Steve Novak","MIL","SF,PF,F","1353","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"06cer","Markquis Nowell","(N/A)","PG,SG,G","1354","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0622h","Yannick Nzosa","(N/A)","C","1355","FA","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03siq","JJ O'Brien","(N/A)","SF,F","1356","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03e72","Johnny O'Bryant III","NY","PF,F","1357","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"00508","Lukasz Obrzut","(N/A)","C","1362","FA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0484a","Daniel Ochefu","(N/A)","C","1363","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"06669","Alex O'Connell","(N/A)","PG,SG,G","1358","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0019j","Greg Oden","(N/A)","C","1364","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059il","Norense Odiase","(N/A)","C","1365","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0014o","Lamar Odom","NY","SF,PF,F","1366","FA","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0010j","Emeka Okafor","PHI","C","1367","FA","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04qs8","Elie Okobo","(N/A)","PG,G","1368","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"001bg","Mehmet Okur","POR","C","1369","FA","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05uuo","Eugene Omoruyi","(N/A)","SF,F","1370","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04xic","Nuni Omot","(N/A)","SF,F","1371","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0013q","Jermaine O'Neal","(N/A)","C","1359","FA","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"06239","Shareef O'Neal","(N/A)","PF,F","1360","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05ux2","EJ Onu","(N/A)","PF,F","1372","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03732","Arinze Onuaku","ORL","PF,F","1373","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"042nx","Chinanu Onuaku","POR","PF,F,C","1374","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"02ngd","Kyle O'Quinn","(N/A)","PF,F,C","1361","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"031n1","Romero Osby","ORL","SF,PF,F","1375","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04hon","Yakuba Ouattara","BKN","SG,G","1376","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0017z","Bo Outlaw","ORL","PF,F","1377","FA","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0019a","Travis Outlaw","(N/A)","SF,PF,F","1378","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059im","Tariq Owens","(N/A)","PF,F","1379","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"000zo","Zaza Pachulia","(N/A)","C","1380","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05ybc","Jaysean Paige","(N/A)","PG,G","1381","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"042oe","Marcus Paige","(N/A)","PG,G","1382","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059qa","James Palmer Jr.","(N/A)","SG,G","1383","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"023vc","Kevin Palmer","WAS","SG,G,SF,F","1384","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05yaa","Trayvon Palmer","(N/A)","SG,G","1385","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059wu","Bubu Palo","(N/A)","PG,G","1386","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05wn0","Kevin Pangos","(N/A)","SG,G","1387","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"042n9","Georgios Papagiannis","POR","C","1388","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"02ngc","Kostas Papanikolaou","DEN","SF,PF,F","1389","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"02gvk","Jeremy Pargo","GS","PG,SG,G","1390","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"027pn","Chandler Parsons","(N/A)","SF,PF,F","1391","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05qzb","Devonte Patterson","(N/A)","SF,F","1392","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"044td","Brandon Paul","SA","SG,G","1393","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04l1u","L.J. Peak","(N/A)","SG,G","1394","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03wm7","Kleon Penn","(N/A)","C","1395","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059fw","Josh Perkins","(N/A)","PG,G","1396","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"00105","Kendrick Perkins","(N/A)","C","1397","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04k4q","London Perrantes","(N/A)","PG,G","1398","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04exh","Alec Peters","(N/A)","PF,F","1399","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059cm","Lamar Peters","(N/A)","PG,G","1400","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05ujo","Filip Petrusev","(N/A)","PF,F,C","1401","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05xog","John Petty","(N/A)","SG,G","1402","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04zi8","Tarik Phillip","(N/A)","PG,G","1403","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"06cdf","Julian Phillips","MIN","SF,PF,F","1404","FA","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"06ccy","Jalen Pickett","DEN","PG,SG,G","1405","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05wvv","Jamorko Pickett","(N/A)","SF,F","1406","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0665c","Nate Pierre-Louis","(N/A)","SF,PF,F","1407","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"00131","Mickael Pietrus","(N/A)","SG,G,SF,F","1408","FA","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"055ol","Isaiah Pineiro","(N/A)","SG,G","1409","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059vm","Kavion Pippen","(N/A)","C","1410","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0623a","Scotty Pippen","MEM","PG,G","1411","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"064q6","Daeqwon Plowden","SAC","SG,G,SF,F","1412","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"043i5","Marshall Plumlee","(N/A)","C","1413","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"02nfq","Miles Plumlee","(N/A)","PF,F,C","1414","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"06cc7","Brandin Podziemski","GS","SG,G,SF,F","1415","FA","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03r86","Sir'Dominic Pointer","CLE","SF,F","1416","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01uyz","Quincy Pondexter","(N/A)","SG,G,SF,F","1417","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"059fz","Shamorie Ponds","(N/A)","PG,G","1418","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05uum","Yves Pons","(N/A)","SF,F","1419","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"06cp4","Craig Porter","CLE","PG,G","1420","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"00102","James Posey","IND","SG,G,SF,F","1421","FA","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05wqp","Micah Potter","IND","PF,F,C","1422","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05qsv","Myles Powell","MIL/NY","PG,SG,G","1423","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"047j6","Alex Poythress","(N/A)","SF,F","1424","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04rvz","Billy Preston","CLE","SF,PF,F","1425","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05uj7","Jason Preston","(N/A)","PG,G","1426","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01enm","A.J. Price","PHO","PG,G","1427","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"02oyy","Pablo Prigioni","(N/A)","PG,SG,G","1428","FA","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05uim","Joshua Primo","(N/A)","SG,G,SF,F","1429","FA","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0012k","Tayshaun Prince","(N/A)","SF,PF,F","1430","FA","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0621z","Gabriele Procida","(N/A)","SG,G","1431","FA","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"06cc9","Olivier-Maxence Prosper","MEM","PF,F","1432","FA","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"042o2","Zhou Qi","HOU","PF,F","1433","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"044tf","Tim Quarterman","HOU","PG,G","1434","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05qtg","Trevelin Queen","(N/A)","PG,SG,G","1435","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05ujd","Neemias Queta","BOS","C","1436","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0015t","Chris Quinn","CLE","PG,SG,G","1437","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0623c","Lester Quinones","(N/A)","SG,G","1438","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03llv","Ivan Rabb","(N/A)","PF,F","1439","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05xo8","Brandon Rachal","(N/A)","SG,G","1440","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03r8a","Nikola Radicevic","DEN","PG,G","1441","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"033b7","Miroslav Raduljica","MIN","C","1442","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"03wp0","Levi Randolph","(N/A)","SG,G","1443","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0018o","Shavlik Randolph","DEN","PF,F","1444","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04k0r","Xavier Rathan-Mayes","MEM","PG,G","1445","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05uus","Austin Reaves","LAL","PG,SG,G,SF,F","1446","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"055ok","Josh Reaves","(N/A)","SG,G","1447","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04eww","Davon Reed","(N/A)","SG,G","1448","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"02x6i","Willie Reed","CHI","PF,F,C","1449","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0664x","A.J. Reeves","(N/A)","PG,SG,G","1450","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05xkz","Nate Renfro","(N/A)","SF,F","1451","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"063d0","Jared Rhoden","(N/A)","SG,G","1452","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"00501","Darius Rice","(N/A)","SF,PF,F","1453","FA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"06cem","Sir'Jabari Rice","(N/A)","SG,G","1454","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01uzt","Ryan Richards","(N/A)","PF,F,C","1455","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0051o","Anthony Richardson","(N/A)","SF,PF,F","1456","FA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"042nh","Malachi Richardson","PHI","SG,G","1457","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01ng3","Lawrence Roberts","(N/A)","SF,PF,F","1458","FA","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"04hop","Devin Robinson","(N/A)","SG,G,SF,F","1459","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"015xx","Frank Robinson","(N/A)","PG,SG,G","1460","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0017t","Nate Robinson","NO","PG,SG,G","1461","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0622z","Orlando Robinson","(N/A)","C","1462","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"02nf5","Thomas Robinson","(N/A)","PF,F,C","1463","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"05uj6","Jeremiah Robinson-Earl","(N/A)","PF,F,C","1464","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"0621m","David Roddy","DEN","PF,F","1465","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01nal","Leon Rodgers","(N/A)","SF,PF,F","1466","FA","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"01uzp","Magnum Rolle","(N/A)","PF,F,C","1467","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"06227","Ryan Rollins","MIL","PG,SG,G","1468","FA","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"06cd2","Rayan Rupert","MEM","SG,G","1469","FA","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"005kl","Brandon Rush","POR","SG,G,SF,F","1470","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
