"ID","Player","Team","Position","RkOv","Status","Age","Score","FGM","FG%","3PTM","3PT%","FT%","PTS","OREB","DREB","AST","ST","BLK","TO","A/TO"
"*04fj7*","Johnathan Motley","(N/A)","SF,PF,F","1487","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03jm2*","Brock Motum","(N/A)","PF,F","1488","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05r1s*","Trey Mourning","(N/A)","PF,F","1489","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01vqb*","Timofey Mozgov","(N/A)","C","1490","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03acz*","Emmanuel Mudiay","(N/A)","PG,G","1491","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*031m1*","Shabazz Muhammad","(N/A)","SG,G,SF,F","1492","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059ft*","Mychal Mulder","(N/A)","PG,G","1493","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01eo7*","Byron Mullens","(N/A)","PF,F,C","1494","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05qz5*","Ade Murkey","(N/A)","PG,SG,G","1495","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06moc*","Grayson Murphy","(N/A)","PG,SG,G","1496","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059cx*","Jordan Murphy","(N/A)","SG,G","1497","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04qs6*","Dzanan Musa","(N/A)","SF,F","1498","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*031mu*","Mike Muscala","(N/A)","C","1499","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*042oh*","Abdel Nader","(N/A)","SF,PF,F","1500","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03e6r*","Shabazz Napier","(N/A)","PG,SG,G","1501","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01uzo*","Hamady Ndiaye","(N/A)","C","1502","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01wpw*","Gary Neal","ATL","PG,SG,G","1503","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0018b*","Jameer Nelson","(N/A)","PG,G","1504","FA","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06moh*","Jameer Nelson","(N/A)","PG,SG,G","1505","FA","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01n8i*","Spencer Nelson","(N/A)","SF,PF,F","1506","FA","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05wqk*","RJ Nembhard","(N/A)","SG,G","1507","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*031mx*","Raul Neto","(N/A)","PG,G","1508","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01nik*","Luke Nevill","(N/A)","C","1509","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03llw*","Malik Newman","(N/A)","PG,SG,G","1510","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06moy*","Joirdon Nicholas","(N/A)","SF,PF,F","1511","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04lbv*","Landry Nnoko","(N/A)","C","1513","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*00111*","Joakim Noah","(N/A)","PF,F,C","1514","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0010y*","Andres Nocioni","(N/A)","SF,PF,F","1515","FA","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*031lt*","Nerlens Noel","(N/A)","C","1516","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06eoe*","Obadiah Noel","(N/A)","SG,G","1517","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*031m3*","Lucas Nogueira","(N/A)","PF,F,C","1518","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06hhm*","Landers Nolley","(N/A)","SG,G","1519","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0522v*","Zach Norvell","(N/A)","SG,G","1520","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0013n*","Steve Novak","(N/A)","SF,PF,F","1521","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06cer*","Markquis Nowell","(N/A)","PG,SG,G","1522","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04416*","Frank Ntilikina","(N/A)","PG,G","1523","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06mli*","Juan Nunez","(N/A)","PG,SG,G","1524","FA","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04xgj*","Kendrick Nunn","(N/A)","PG,G","1525","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0393n*","James Nunnally","(N/A)","SF,F","1526","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04aqo*","David Nwaba","(N/A)","SF,F","1527","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05qt6*","Jordan Nwora","(N/A)","SF,F","1528","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0622h*","Yannick Nzosa","(N/A)","C","1529","FA","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03siq*","JJ O'Brien","(N/A)","SF,F","1530","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03e72*","Johnny O'Bryant III","(N/A)","PF,F","1531","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*00508*","Lukasz Obrzut","(N/A)","C","1536","FA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0484a*","Daniel Ochefu","(N/A)","C","1537","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06669*","Alex O'Connell","(N/A)","PG,SG,G","1532","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0019j*","Greg Oden","(N/A)","C","1538","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059il*","Norense Odiase","(N/A)","C","1539","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0014o*","Lamar Odom","(N/A)","SF,PF,F","1540","FA","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06qfk*","Josh Oduro","NO","SF,PF,F","1541","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04ex0*","Semi Ojeleye","(N/A)","SF,PF,F","1542","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0010j*","Emeka Okafor","(N/A)","C","1543","FA","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04qs8*","Elie Okobo","(N/A)","PG,G","1544","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*051pc*","KZ Okpala","(N/A)","PF,F","1545","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*001bg*","Mehmet Okur","(N/A)","C","1546","FA","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*031lp*","Victor Oladipo","(N/A)","SG,G","1547","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04fj9*","Cameron Oliver","(N/A)","SF,PF,F","1548","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05uuo*","Eugene Omoruyi","(N/A)","SF,F","1549","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04xic*","Nuni Omot","(N/A)","SF,F","1550","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0013q*","Jermaine O'Neal","(N/A)","C","1533","FA","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06239*","Shareef O'Neal","(N/A)","PF,F","1534","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06hie*","Nick Ongenda","(N/A)","C","1551","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*051q2*","Miye Oni","(N/A)","SG,G","1552","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05ux2*","EJ Onu","(N/A)","PF,F","1553","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03732*","Arinze Onuaku","(N/A)","PF,F","1554","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*042nx*","Chinanu Onuaku","(N/A)","PF,F,C","1555","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02ngd*","Kyle O'Quinn","(N/A)","PF,F,C","1535","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06prm*","Gabe Osabuohien","CLE","SF,PF,F","1556","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*031n1*","Romero Osby","(N/A)","SF,PF,F","1557","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03r7m*","Cedi Osman","(N/A)","SF,F","1558","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05que*","Daniel Oturu","(N/A)","C","1559","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04hon*","Yakuba Ouattara","(N/A)","SG,G","1560","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0017z*","Bo Outlaw","(N/A)","PF,F","1561","FA","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0019a*","Travis Outlaw","(N/A)","SF,PF,F","1562","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059im*","Tariq Owens","(N/A)","PF,F","1563","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*000zo*","Zaza Pachulia","(N/A)","C","1564","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05ybc*","Jaysean Paige","(N/A)","PG,G","1565","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*042oe*","Marcus Paige","(N/A)","PG,G","1566","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059qa*","James Palmer Jr.","(N/A)","SG,G","1567","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*023vc*","Kevin Palmer","(N/A)","SG,G,SF,F","1568","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05yaa*","Trayvon Palmer","(N/A)","SG,G","1569","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059wu*","Bubu Palo","(N/A)","PG,G","1570","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05wn0*","Kevin Pangos","(N/A)","SG,G","1571","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*042n9*","Georgios Papagiannis","(N/A)","C","1572","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02ngc*","Kostas Papanikolaou","(N/A)","SF,PF,F","1573","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02gvk*","Jeremy Pargo","GS","PG,SG,G","1574","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02v2t*","Jabari Parker","(N/A)","SF,PF,F","1575","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*027pn*","Chandler Parsons","(N/A)","SF,PF,F","1576","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*051pl*","Eric Paschall","(N/A)","PF,F","1577","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04ewp*","Anzejs Pasecniks","(N/A)","C","1578","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05qzb*","Devonte Patterson","(N/A)","SF,F","1579","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01scu*","Patrick Patterson","(N/A)","PF,F","1580","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04ewh*","Justin Patton","(N/A)","C","1581","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*044td*","Brandon Paul","(N/A)","SG,G","1582","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04l1u*","L.J. Peak","(N/A)","SG,G","1583","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04vyd*","Norvel Pelle","(N/A)","C","1584","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06mnq*","Drew Pember","(N/A)","SF,PF,F","1585","FA","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03wm7*","Kleon Penn","(N/A)","C","1586","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06kxd*","Maozinha Pereira","(N/A)","SF,F","1587","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059fw*","Josh Perkins","(N/A)","PG,G","1588","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*00105*","Kendrick Perkins","(N/A)","C","1589","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04k4q*","London Perrantes","(N/A)","PG,G","1590","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05qsz*","Reggie Perry","(N/A)","PF,F","1591","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04exh*","Alec Peters","(N/A)","PF,F","1592","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059cm*","Lamar Peters","(N/A)","PG,G","1593","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05ujo*","Filip Petrusev","(N/A)","PF,F,C","1594","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05xog*","John Petty","(N/A)","SG,G","1595","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04zi8*","Tarik Phillip","(N/A)","PG,G","1596","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05wvv*","Jamorko Pickett","(N/A)","SF,F","1597","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0665c*","Nate Pierre-Louis","(N/A)","SF,PF,F","1598","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*00131*","Mickael Pietrus","(N/A)","SG,G,SF,F","1599","FA","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*055ol*","Isaiah Pineiro","(N/A)","SG,G","1600","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04uq6*","Theo Pinson","(N/A)","SG,G","1601","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059vm*","Kavion Pippen","(N/A)","C","1602","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*043i5*","Marshall Plumlee","(N/A)","C","1603","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02nfq*","Miles Plumlee","(N/A)","PF,F,C","1604","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03r86*","Sir'Dominic Pointer","CLE","SF,F","1605","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*052h2*","Vincent Poirier","(N/A)","C","1606","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05qud*","Aleksej Pokusevski","(N/A)","PF,F","1607","FA","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06psv*","Tyler Polley","(N/A)","SF,F","1608","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01uyz*","Quincy Pondexter","(N/A)","SG,G,SF,F","1609","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059fz*","Shamorie Ponds","(N/A)","PG,G","1610","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05uum*","Yves Pons","MEM","SF,F","1611","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05gwp*","Jontay Porter","TOR","PF,F,C","1612","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*031lq*","Otto Porter","(N/A)","SF,F","1613","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*00102*","James Posey","(N/A)","SG,G,SF,F","1614","FA","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06gnp*","Justin Powell","(N/A)","SG,G","1615","FA","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05qsv*","Myles Powell","(N/A)","PG,SG,G","1616","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*047j6*","Alex Poythress","(N/A)","SF,F","1617","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04rvz*","Billy Preston","(N/A)","SF,PF,F","1618","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05uj7*","Jason Preston","UTA","PG,G","1619","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01enm*","A.J. Price","PHO","PG,G","1620","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06mnt*","Charles Pride","(N/A)","PG,SG,G","1621","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02oyy*","Pablo Prigioni","(N/A)","PG,SG,G","1622","FA","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05uim*","Joshua Primo","(N/A)","SG,G,SF,F","1623","FA","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0012k*","Tayshaun Prince","(N/A)","SF,PF,F","1624","FA","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0621z*","Gabriele Procida","(N/A)","SG,G","1625","FA","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*042o2*","Zhou Qi","(N/A)","PF,F","1626","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*044tf*","Tim Quarterman","(N/A)","PG,G","1627","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0015t*","Chris Quinn","(N/A)","PG,SG,G","1628","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03llv*","Ivan Rabb","(N/A)","PF,F","1629","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05xo8*","Brandon Rachal","(N/A)","SG,G","1630","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06moj*","Tyrece Radford","(N/A)","PG,G","1631","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03r8a*","Nikola Radicevic","DEN","PG,G","1632","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*033b7*","Miroslav Raduljica","(N/A)","C","1633","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05qtx*","Jahmi'us Ramsey","(N/A)","SG,G","1634","FA","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*045gs*","Chasson Randle","(N/A)","PG,G","1635","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03wp0*","Levi Randolph","(N/A)","SG,G","1636","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0018o*","Shavlik Randolph","(N/A)","PF,F","1637","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04k0r*","Xavier Rathan-Mayes","(N/A)","PG,G","1638","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*055ok*","Josh Reaves","(N/A)","SG,G","1639","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0018d*","JJ Redick","(N/A)","SG,G","1640","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04eww*","Davon Reed","(N/A)","SG,G","1641","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02x6i*","Willie Reed","(N/A)","PF,F,C","1642","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0664x*","A.J. Reeves","(N/A)","PG,SG,G","1643","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05xkz*","Nate Renfro","(N/A)","SF,F","1644","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04xl8*","Cameron Reynolds","HOU","SG,G,SF,F","1645","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*00501*","Darius Rice","(N/A)","SF,PF,F","1646","FA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06cem*","Sir'Jabari Rice","(N/A)","SG,G","1647","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01uzt*","Ryan Richards","(N/A)","PF,F,C","1648","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0051o*","Anthony Richardson","(N/A)","SF,PF,F","1649","FA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*042nh*","Malachi Richardson","(N/A)","SG,G","1650","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05qtp*","Grant Riller","(N/A)","PG,G","1651","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02nfa*","Austin Rivers","(N/A)","SG,G","1652","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*031md*","Andre Roberson","BKN","SG,G,SF,F","1653","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01ng3*","Lawrence Roberts","(N/A)","SF,PF,F","1654","FA","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06hrv*","Nate Roberts","(N/A)","C","1655","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04hop*","Devin Robinson","(N/A)","SG,G,SF,F","1656","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*015xx*","Frank Robinson","(N/A)","PG,SG,G","1657","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06prj*","Galen Robinson","(N/A)","PG,G","1658","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03aqc*","Glenn Robinson","(N/A)","SG,G,SF,F","1659","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04qrq*","Jerome Robinson","(N/A)","SG,G","1660","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*056ap*","Justin Robinson","(N/A)","PG,G","1661","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0017t*","Nate Robinson","NO","PG,SG,G","1662","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02nf5*","Thomas Robinson","(N/A)","PF,F,C","1663","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*051pp*","Isaiah Roby","(N/A)","PF,F","1664","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01nal*","Leon Rodgers","(N/A)","SF,PF,F","1665","FA","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01uzp*","Magnum Rolle","(N/A)","PF,F,C","1666","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*00107*","Rajon Rondo","(N/A)","PG,G","1667","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*005ka*","Derrick Rose","(N/A)","PG,G","1668","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02nf8*","Terrence Ross","(N/A)","SG,G","1669","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01enw*","Ricky Rubio","CLE","PG,G","1670","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06mo9*","Mantas Rubstavicius","GS","PG,G","1671","FA","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*005kl*","Brandon Rush","POR","SG,G,SF,F","1672","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06pvt*","Cormac Ryan","MIL","PG,SG,G","1673","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06moz*","Neal Sako","(N/A)","C","1674","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*051oz*","Luka Samanic","(N/A)","PF,F","1675","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04xm0*","Brandon Sampson","(N/A)","PG,G","1676","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03ku5*","JaKarr Sampson","(N/A)","SF,F","1677","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0666c*","Jermaine Samuels","(N/A)","SF,F","1678","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03knf*","Orlando Sanchez","(N/A)","PF,F","1679","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01uyo*","Larry Sanders","(N/A)","PF,F,C","1680","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04qsl*","Issuf Sanon","WAS","PG,G","1681","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05yab*","Olivier Sarr","CLE","C","1682","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02nfw*","Tomas Satoransky","(N/A)","SG,G","1683","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*00104*","Brian Scalabrine","(N/A)","PF,F,C","1684","FA","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05x7g*","Jordan Schakel","(N/A)","SF,F","1685","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*051pm*","Admiral Schofield","(N/A)","PF,F","1686","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02ng7*","Mike Scott","(N/A)","PF,F","1687","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059xh*","Mike Scott","(N/A)","PG,G","1688","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03wou*","Shannon Scott","(N/A)","SG,G","1689","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05r0c*","Tre Scott","(N/A)","PF,F","1690","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05qsy*","Jay Scrubb","(N/A)","SG,G","1691","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0623k*","Dereon Seabron","(N/A)","SG,G","1692","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*00110*","Thabo Sefolosha","(N/A)","SG,G,SF,PF,F","1693","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04sy3*","Renaldas Seibutis","LAC","PG,SG,G","1694","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03byj*","Wayne Selden Jr.","(N/A)","SG,G","1695","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
