"ID","Player","Team","Position","RkOv","Status","Age","Score","FGM","FG%","3PTM","3PT%","FT%","PTS","OREB","DREB","AST","ST","BLK","TO","A/TO"
"*052c4*","Jeremiah Martin","(N/A)","PG,G","1310","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*057a2*","Kelan Martin","(N/A)","SF,PF,F","1311","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0622e*","Tyrese Martin","PHI","SG,G","1312","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*001by*","Roger Mason Jr.","(N/A)","SG,G","1313","FA","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04ewy*","Frank Mason","(N/A)","PG,G","1314","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059vz*","CJ Massinburg","(N/A)","PG,G","1315","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04xgl*","Yante Maten","(N/A)","SF,F","1316","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04jw2*","Mangok Mathiang","(N/A)","PF,F,C","1317","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*055c5*","Dakota Mathias","(N/A)","SG,G","1318","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0622f*","Karlo Matkovic","NO","C","1319","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05qyo*","Charles Matthews","(N/A)","PG,SG,G","1320","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*055c6*","Luke Maye","(N/A)","PF,F","1321","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06he0*","Matthew Mayer","(N/A)","PF,F","1322","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*005l8*","O.J. Mayo","(N/A)","PG,SG,G","1323","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*005l7*","Luc Mbah a Moute","(N/A)","SF,PF,F","1324","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03jvs*","James Michael McAdoo","(N/A)","PF,F","1325","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04ll1*","Tahjere McCall","(N/A)","SG,G","1326","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*042ny*","Patrick McCaw","(N/A)","SG,G,SF,F","1327","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05uuu*","Mac McClung","CHI","SG,G","1328","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06hrm*","Caleb McConnell","(N/A)","SG,G","1329","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04uq7*","Brandon McCoy","(N/A)","C","1330","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06304*","Javante McCoy","(N/A)","PG,SG,G","1331","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04lci*","Erik McCree","UTA","SF,F","1332","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03ad6*","Chris McCullough","(N/A)","PF,F","1333","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03e6y*","K.J. McDaniels","(N/A)","SF,F","1334","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05qte*","Sean McDermott","(N/A)","SF,F","1335","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059fy*","William McDowell-White","(N/A)","SG,G","1336","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03e6p*","Mitch McGary","(N/A)","PF,F,C","1337","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06fpq*","Darius McGhee","(N/A)","PG,G","1338","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05xnj*","Cameron McGriff","(N/A)","SF,F","1339","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0392f*","Rodney McGruder","(N/A)","SG,G","1340","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04jwc*","Alfonzo McKinnie","(N/A)","SF,F","1341","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05wc6*","JaQuori McLaughlin","(N/A)","PG,G","1342","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*031lu*","Ben McLemore","(N/A)","SG,G","1343","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03e7m*","Jordan McRae","(N/A)","PG,SG,G","1344","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0019k*","Josh McRoberts","(N/A)","PF,F,C","1345","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01env*","Jodie Meeks","(N/A)","SG,G","1346","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04gwa*","Kennedy Meeks","(N/A)","C","1347","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03soi*","Salah Mejri","(N/A)","C","1348","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*055bw*","Nicolo Melli","(N/A)","PF,F","1349","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02nfm*","Fab Melo","(N/A)","C","1350","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03r7n*","Jordan Mickey","(N/A)","PF,F,C","1351","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059cg*","Eric Mika","(N/A)","C","1352","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*001bl*","C.J. Miles","(N/A)","SG,G,SF,F","1353","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059g2*","Isaiah Miles","(N/A)","SF,F","1354","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06ceh*","Mike Miles","(N/A)","PG,G","1355","FA","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*00157*","Darko Milicic","(N/A)","C","1356","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02nga*","Darius Miller","(N/A)","SG,G,SF,F","1357","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05wy4*","Isaiah Miller","(N/A)","SG,G","1358","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03woz*","Malcolm Miller","(N/A)","SG,G,SF,PF,F","1359","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*00152*","Mike Miller","(N/A)","SG,G,SF,F","1360","FA","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*023z9*","Elijah Millsap","(N/A)","SG,G,SF,F","1361","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*001bo*","Paul Millsap","(N/A)","PF,F","1362","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03r7k*","Nikola Milutinov","(N/A)","C","1363","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03wqu*","Nick Minnerath","(N/A)","PF,F","1364","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*064to*","Davion Mintz","(N/A)","PG,SG,G","1365","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*027p8*","Nikola Mirotic","(N/A)","SF,PF,F","1366","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02h0c*","Tommy Mitchell","(N/A)","PG,SG,G","1367","FA","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04l17*","Naz Mitrou-Long","(N/A)","PG,SG,G","1368","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06667*","Aminu Mohammed","(N/A)","PG,SG,G","1369","FA","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0524i*","Adam Mokoka","(N/A)","SG,G","1370","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0623i*","Iverson Molinar","(N/A)","PG,G","1371","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*062xs*","Chima Moneke","(N/A)","SF,PF,F","1372","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01uyg*","Greg Monroe","(N/A)","C","1373","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03rxk*","Luis Montero","(N/A)","SF,F","1374","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05qz8*","EJ Montgomery","(N/A)","SF,PF,F","1375","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0590n*","Matt Mooney","NY","PG,SG,G","1376","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04j1u*","Ben Moore","(N/A)","SF,F","1377","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04vxx*","Doral Moore","(N/A)","C","1378","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*027q4*","E'Twaun Moore","(N/A)","SG,G","1379","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06cej*","Omari Moore","(N/A)","SG,G,SF,F","1380","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06gsd*","Alex Morales","ORL","PG,SG,G","1381","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03gyn*","Eric Moreland","(N/A)","PF,F","1382","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04jw7*","Jeremy Morgan","(N/A)","SG,G","1383","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*058a2*","Juwan Morgan","(N/A)","PF,F","1384","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*027pq*","Darius Morris","(N/A)","PG,SG,G","1385","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04mx3*","Jaylen Morris","(N/A)","SG,G","1386","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0663x*","Darryl Morsell","(N/A)","PG,SG,G","1387","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*027p5*","Donatas Motiejunas","(N/A)","PF,F,C","1388","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04fj7*","Johnathan Motley","(N/A)","SF,PF,F","1389","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03jm2*","Brock Motum","(N/A)","PF,F","1390","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05r1s*","Trey Mourning","(N/A)","PF,F","1391","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01vqb*","Timofey Mozgov","(N/A)","C","1392","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03acz*","Emmanuel Mudiay","(N/A)","PG,G","1393","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*031m1*","Shabazz Muhammad","(N/A)","SG,G,SF,F","1394","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059ft*","Mychal Mulder","(N/A)","PG,G","1395","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01eo7*","Byron Mullens","(N/A)","PF,F,C","1396","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05qz5*","Ade Murkey","(N/A)","PG,SG,G","1397","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059cx*","Jordan Murphy","(N/A)","SG,G","1398","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04qs6*","Dzanan Musa","(N/A)","SF,F","1399","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*042oh*","Abdel Nader","(N/A)","SF,PF,F","1400","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03e6r*","Shabazz Napier","(N/A)","PG,SG,G","1401","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01uzo*","Hamady Ndiaye","(N/A)","C","1402","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01wpw*","Gary Neal","ATL","PG,SG,G","1403","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0018b*","Jameer Nelson","(N/A)","PG,G","1404","FA","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01n8i*","Spencer Nelson","(N/A)","SF,PF,F","1405","FA","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05wqk*","RJ Nembhard","(N/A)","SG,G","1406","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*031mx*","Raul Neto","(N/A)","PG,G","1407","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01nik*","Luke Nevill","(N/A)","C","1408","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03llw*","Malik Newman","(N/A)","PG,SG,G","1409","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04lbv*","Landry Nnoko","(N/A)","C","1411","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*00111*","Joakim Noah","(N/A)","PF,F,C","1412","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0010y*","Andres Nocioni","(N/A)","SF,PF,F","1413","FA","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*031lt*","Nerlens Noel","(N/A)","C","1414","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06eoe*","Obadiah Noel","(N/A)","SG,G","1415","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*031m3*","Lucas Nogueira","(N/A)","PF,F,C","1416","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06hhm*","Landers Nolley","(N/A)","SG,G","1417","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06cp3*","Miles Norris","(N/A)","PF,F","1418","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0522v*","Zach Norvell","(N/A)","SG,G","1419","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0013n*","Steve Novak","(N/A)","SF,PF,F","1420","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04xgj*","Kendrick Nunn","(N/A)","PG,G","1421","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0393n*","James Nunnally","(N/A)","SF,F","1422","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04aqo*","David Nwaba","(N/A)","SF,F","1423","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0622h*","Yannick Nzosa","(N/A)","C","1424","FA","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03siq*","JJ O'Brien","(N/A)","SF,F","1425","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03e72*","Johnny O'Bryant III","(N/A)","PF,F","1426","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*00508*","Lukasz Obrzut","(N/A)","C","1431","FA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0484a*","Daniel Ochefu","(N/A)","C","1432","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06669*","Alex O'Connell","(N/A)","PG,SG,G","1427","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0019j*","Greg Oden","(N/A)","C","1433","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059il*","Norense Odiase","(N/A)","C","1434","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0014o*","Lamar Odom","(N/A)","SF,PF,F","1435","FA","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04ex0*","Semi Ojeleye","(N/A)","SF,PF,F","1436","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0010j*","Emeka Okafor","(N/A)","C","1437","FA","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03ad1*","Jahlil Okafor","(N/A)","C","1438","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04qs8*","Elie Okobo","(N/A)","PG,G","1439","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*051pc*","KZ Okpala","(N/A)","PF,F","1440","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*001bg*","Mehmet Okur","(N/A)","C","1441","FA","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*031lp*","Victor Oladipo","HOU/MEM","SG,G","1442","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04fj9*","Cameron Oliver","(N/A)","SF,PF,F","1443","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04xic*","Nuni Omot","(N/A)","SF,F","1444","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0013q*","Jermaine O'Neal","(N/A)","C","1428","FA","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06239*","Shareef O'Neal","(N/A)","PF,F","1429","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06hie*","Nick Ongenda","(N/A)","C","1445","FA","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*051q2*","Miye Oni","(N/A)","SG,G","1446","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05ux2*","EJ Onu","(N/A)","PF,F","1447","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03732*","Arinze Onuaku","(N/A)","PF,F","1448","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*042nx*","Chinanu Onuaku","(N/A)","PF,F,C","1449","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02ngd*","Kyle O'Quinn","(N/A)","PF,F,C","1430","FA","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*031n1*","Romero Osby","(N/A)","SF,PF,F","1450","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05que*","Daniel Oturu","(N/A)","C","1451","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04hon*","Yakuba Ouattara","(N/A)","SG,G","1452","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0017z*","Bo Outlaw","(N/A)","PF,F","1453","FA","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0019a*","Travis Outlaw","(N/A)","SF,PF,F","1454","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059im*","Tariq Owens","(N/A)","PF,F","1455","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*000zo*","Zaza Pachulia","(N/A)","C","1456","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05ybc*","Jaysean Paige","(N/A)","PG,G","1457","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*042oe*","Marcus Paige","(N/A)","PG,G","1458","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059qa*","James Palmer Jr.","(N/A)","SG,G","1459","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*023vc*","Kevin Palmer","(N/A)","SG,G,SF,F","1460","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05yaa*","Trayvon Palmer","(N/A)","SG,G","1461","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059wu*","Bubu Palo","(N/A)","PG,G","1462","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05wn0*","Kevin Pangos","(N/A)","SG,G","1463","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*042n9*","Georgios Papagiannis","(N/A)","C","1464","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02ngc*","Kostas Papanikolaou","(N/A)","SF,PF,F","1465","FA","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02gvk*","Jeremy Pargo","GS","PG,SG,G","1466","FA","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02v2t*","Jabari Parker","(N/A)","SF,PF,F","1467","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*027pn*","Chandler Parsons","(N/A)","SF,PF,F","1468","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*051pl*","Eric Paschall","(N/A)","PF,F","1469","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04ewp*","Anzejs Pasecniks","(N/A)","C","1470","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05qzb*","Devonte Patterson","(N/A)","SF,F","1471","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01scu*","Patrick Patterson","(N/A)","PF,F","1472","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04ewh*","Justin Patton","(N/A)","C","1473","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*044td*","Brandon Paul","(N/A)","SG,G","1474","FA","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03e6m*","Elfrid Payton","(N/A)","PG,G","1475","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04l1u*","L.J. Peak","(N/A)","SG,G","1476","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04vyd*","Norvel Pelle","(N/A)","C","1477","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03wm7*","Kleon Penn","(N/A)","C","1478","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059fw*","Josh Perkins","(N/A)","PG,G","1479","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*00105*","Kendrick Perkins","(N/A)","C","1480","FA","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04k4q*","London Perrantes","(N/A)","PG,G","1481","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05qsz*","Reggie Perry","(N/A)","PF,F","1482","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04exh*","Alec Peters","(N/A)","PF,F","1483","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059cm*","Lamar Peters","(N/A)","PG,G","1484","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05xog*","John Petty","(N/A)","SG,G","1485","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04zi8*","Tarik Phillip","(N/A)","PG,G","1486","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05wvv*","Jamorko Pickett","(N/A)","SF,F","1487","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0665c*","Nate Pierre-Louis","(N/A)","SF,PF,F","1488","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*00131*","Mickael Pietrus","(N/A)","SG,G,SF,F","1489","FA","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*055ol*","Isaiah Pineiro","(N/A)","SG,G","1490","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04uq6*","Theo Pinson","(N/A)","SG,G","1491","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059vm*","Kavion Pippen","(N/A)","C","1492","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*064q6*","Daeqwon Plowden","SAC","PG,SG,G,SF,PF,F","1493","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*043i5*","Marshall Plumlee","(N/A)","C","1494","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02nfq*","Miles Plumlee","(N/A)","PF,F,C","1495","FA","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03r86*","Sir'Dominic Pointer","CLE","SF,F","1496","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*052h2*","Vincent Poirier","(N/A)","C","1497","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01uyz*","Quincy Pondexter","(N/A)","SG,G,SF,F","1498","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*059fz*","Shamorie Ponds","(N/A)","PG,G","1499","FA","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05uum*","Yves Pons","MEM","SF,F","1500","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*051pa*","Kevin Porter","MIL","PG,SG,G","1501","HER","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*00102*","James Posey","(N/A)","SG,G,SF,F","1502","FA","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*06gnp*","Justin Powell","(N/A)","SG,G","1503","FA","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05qsv*","Myles Powell","(N/A)","PG,SG,G","1504","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*047j6*","Alex Poythress","(N/A)","SF,F","1505","FA","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*04rvz*","Billy Preston","(N/A)","SF,PF,F","1506","FA","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*01enm*","A.J. Price","PHO","PG,G","1507","FA","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*02oyy*","Pablo Prigioni","(N/A)","PG,SG,G","1508","FA","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0012k*","Tayshaun Prince","(N/A)","SF,PF,F","1509","FA","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0621z*","Gabriele Procida","(N/A)","SG,G","1510","FA","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*042o2*","Zhou Qi","(N/A)","PF,F","1511","FA","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*044tf*","Tim Quarterman","(N/A)","PG,G","1512","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*0015t*","Chris Quinn","(N/A)","PG,SG,G","1513","FA","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03llv*","Ivan Rabb","(N/A)","PF,F","1514","FA","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*05xo8*","Brandon Rachal","(N/A)","SG,G","1515","FA","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03r8a*","Nikola Radicevic","DEN","PG,G","1516","FA","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*033b7*","Miroslav Raduljica","(N/A)","C","1517","FA","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*045gs*","Chasson Randle","(N/A)","PG,G","1518","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
"*03wp0*","Levi Randolph","(N/A)","SG,G","1519","FA","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00"
